lr,amex_metric,AUC,sampling,data_type,seed,test_duration,train_duration,log_time,batch_size,es_patience
0.01,0.7388631371652479,0.944015741253875,10pct,13month,420000,19.531008005142212,-9022.058111429214,2026-01-03 04:42:03

0.0001,0.7385773465084648,0.94759945738888,10pct,original,42,27.596861124038696,-9875.841429948807,2026-01-07 13:18:32,4,5
0.0001,0.7405118025202815,0.9474847680393417,10pct,original,420,33.97854733467102,-9710.090651512146,2026-01-07 16:01:07,4,5
0.0001,0.7430031884525082,0.9484391536929211,10pct,original,4200,29.753496408462524,-12469.828221797943,2026-01-07 19:29:36,4,5
0.0001,0.7410720963427453,0.946849769941838,10pct,original,42000,24.180457830429077,-10632.326328516006,2026-01-07 22:27:22,4,5
0.0001,0.7414619918301579,0.9486055821478703,10pct,original,420000,27.193775177001953,-11697.81911277771,2026-01-08 01:42:56,4,5

0.001,0.7267638512145359,0.9462028212900522,10pct,original,42,11.982032299041748,-4719.555613279343,2026-01-07 16:45:40,16,3
0.01,0.6928886654018316,0.9376017395850319,10pct,original,42,11.75101923942566,-2112.091342687607,2026-01-07 17:21:13,16,3
0.0001,0.7496811972471649,0.9491403194914738,10pct,original,42,12.072870254516602,-4521.591192960739,2026-01-07 18:36:55,16,3

0.001,0.7275550684031167,0.9452864455934029,10pct,original,420,11.471136569976807,-4128.380853176117,2026-01-07 23:27:51,16,3
0.0001,0.7445826282262278,0.9488232101347096,10pct,original,420,12.16200876235962,-4192.781186580658,2026-01-08 00:38:05,16,3
1e-05,0.713647824184338,0.9406010289467205,10pct,original,420,11.43413496017456,-7174.631821870804,2026-01-08 02:38:00,16,3

0.001,0.7284132285709168,0.9454615471930985,10pct,original,42,33.45575714111328,-15627.864993095398,2026-01-08 06:04:07,4,5
0.001,0.7241331165786391,0.945279810837514,10pct,original,420,30.428834915161133,-12896.482946634293,2026-01-08 09:39:43,4,5
0.001,0.7214582304010773,0.9453371655043853,10pct,original,4200,25.758895874023438,-13371.01569366455,2026-01-08 13:23:09,4,5
0.001,0.7232164572314129,0.9445340003261423,10pct,original,42000,28.682161808013916,-11369.817189693451,2026-01-08 16:33:17,4,5
0.001,0.7264038271992039,0.9453305707169052,10pct,original,420000,32.210620641708374,-16096.663276672363,2026-01-08 21:02:16,4,5

0.01,0.6923325015355608,0.9367041890090073,10pct,original,42,28.08455228805542,-8647.446200370789,2026-01-08 23:27:01,4,5
0.01,0.6831783704091332,0.930624474415422,10pct,original,420,29.381216526031494,-5452.384389400482,2026-01-09 00:58:33,4,5
0.01,0.6953393796310154,0.9361250267788339,10pct,original,4200,29.467402935028076,-6401.894869804382,2026-01-09 02:45:54,4,5
0.01,0.6611595724561354,0.9285854060950224,10pct,original,42000,29.643672227859497,-6357.490605354309,2026-01-09 04:32:31,4,5
0.01,0.697260204925489,0.9359967082018373,10pct,original,420000,33.51064133644104,-5823.504874229431,2026-01-09 06:10:18,4,5

0.0001,0.5777036345921155,0.9120473022912048,0.1pct,original,42,0 days 00:00:04.344057,,2026-01-12 21:39:18,16,3
0.0001,0.745908310633909,0.9489535071479503,10pct,original,42,0 days 00:00:09.916352,0 days 01:32:25.240646,2026-01-13 00:30:28,16,3
