model_specs,is_predict,amex_metric,AUC,test_start_time,test_end_time,test_duration,lr,sampling,data_type,seed,batch_size,es_patience,log_time
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-30 10:53:44,0.01,1.0,0.5,0.01,0.0002,10pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-30 10:45:19,2026-01-30 10:53:44,0 days 00:08:25.380110
original_100pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-30 10:57:44,0.01,1.0,0.5,0.01,0.001,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-30 10:50:07,2026-01-30 10:57:44,0 days 00:07:37.018164
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-30 12:04:44,0.01,1.0,0.5,0.01,2e-05,10pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-30 11:56:23,2026-01-30 12:04:44,0 days 00:08:21.044953
original_100pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-30 18:23:19,0.01,1.0,0.5,0.01,0.0001,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-30 18:15:33,2026-01-30 18:23:19,0 days 00:07:46.649097
original_100pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-31 07:25:22,0.01,1.0,0.5,0.01,1e-05,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-31 07:17:48,2026-01-31 07:25:22,0 days 00:07:34.644133
original_100pct_0.002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-31 13:25:30,0.01,1.0,0.5,0.01,0.002,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-31 13:17:56,2026-01-31 13:25:30,0 days 00:07:33.439088
original_100pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-01-31 20:52:14,0.01,1.0,0.5,0.01,0.0002,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-01-31 20:44:29,2026-01-31 20:52:14,0 days 00:07:44.872764
original_100pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-01 07:19:10,0.01,1.0,0.5,0.01,2e-05,100pct,original,42,128,3,v2,only forecast loss,True,,,2026-02-01 07:11:22,2026-02-01 07:19:10,0 days 00:07:48.359545
original_1pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 16:59:40,0.01,1.0,0.5,0.01,0.001,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 16:52:58,2026-02-08 16:59:40,0 days 00:06:41.469758
original_1pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:17:21,0.01,1.0,0.5,0.01,0.001,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:10:04,2026-02-08 17:17:21,0 days 00:07:16.849686
original_10pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:28:25,0.01,1.0,0.5,0.01,0.001,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:21:09,2026-02-08 17:28:25,0 days 00:07:16.078740
original_1pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:29:28,0.01,1.0,0.5,0.01,0.0001,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:22:13,2026-02-08 17:29:28,0 days 00:07:15.177082
original_1pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:45:25,0.01,1.0,0.5,0.01,1e-05,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:37:23,2026-02-08 17:45:25,0 days 00:08:01.768784
original_10pct_0.0001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:53:15,0.01,1.0,0.5,0.01,0.0001,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:46:02,2026-02-08 17:53:15,0 days 00:07:12.736437
original_1pct_0.002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 17:54:50,0.01,1.0,0.5,0.01,0.002,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:47:42,2026-02-08 17:54:50,0 days 00:07:08.824203
original_1pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 18:12:10,0.01,1.0,0.5,0.01,0.0002,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 17:57:56,2026-02-08 18:12:10,0 days 00:14:13.545977
original_1pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 18:27:44,0.01,1.0,0.5,0.01,2e-05,1pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 18:20:28,2026-02-08 18:27:44,0 days 00:07:15.528924
original_10pct_1e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 18:49:43,0.01,1.0,0.5,0.01,1e-05,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 18:42:31,2026-02-08 18:49:43,0 days 00:07:12.099966
original_10pct_0.002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 19:11:59,0.01,1.0,0.5,0.01,0.002,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 19:04:46,2026-02-08 19:11:59,0 days 00:07:12.669824
original_10pct_0.0002_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 19:33:11,0.01,1.0,0.5,0.01,0.0002,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 19:26:00,2026-02-08 19:33:11,0 days 00:07:10.982540
original_10pct_2e-05_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 20:18:17,0.01,1.0,0.5,0.01,2e-05,10pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 20:11:11,2026-02-08 20:18:17,0 days 00:07:06.188891
original_100pct_0.001_42_128_3_512_1_0.2_0.01_1.0_0.5_0.01,2026-02-08 21:12:47,0.01,1.0,0.5,0.01,0.001,100pct,original,42,128,3,v2,"only forecast loss, test Amodel_CAI",True,,,2026-02-08 21:05:46,2026-02-08 21:12:47,0 days 00:07:00.719043
